meter_id,substation_id,region,daily_kw,date
M-00030,SS-E-016,EAST,17.42,2026-01-16
M-01018,SS-W-023,WEST,17.63,2026-01-27
M-00821,SS-S-014,SOUTH,13.71,2026-01-09
M-01968,SS-E-004,EAST,15.68,2026-01-08
M-01970,SS-S-020,SOUTH,89.84,2026-01-05
M-00797,SS-W-012,WEST,17.6,2026-01-07
M-00055,SS-S-016,SOUTH,20.4,2026-01-31
M-00581,SS-W-013,WEST,358.2,2026-01-20
M-00498,SS-N-026,NORTH,20.38,2026-01-30
M-00052,SS-E-008,EAST,23.62,2026-01-11
M-00031,SS-W-021,WEST,406.56,2026-01-04
M-00123,SS-S-012,SOUTH,70.6,2026-01-31
M-00176,SS-W-025,WEST,15.24,2026-01-04
M-01935,SS-W-015,WEST,17.43,2026-01-24
M-00689,SS-W-022,WEST,21.78,2026-01-24
M-01731,SS-N-010,NORTH,18.56,2026-01-17
M-00489,SS-E-021,EAST,486.03,2026-01-26
M-00055,SS-S-016,SOUTH,14.39,2026-01-22
M-00052,SS-E-008,EAST,14.24,2026-01-20
M-01138,SS-S-021,SOUTH,17.56,2026-01-22
M-00099,SS-N-020,NORTH,23.6,2026-01-03
M-00031,SS-W-021,WEST,488.17,2026-01-07
M-00565,SS-E-012,EAST,86.64,2026-01-15
M-01648,SS-S-004,SOUTH,75.64,2026-01-24
M-01458,SS-E-019,EAST,20.46,2026-01-22
M-01443,SS-E-002,EAST,87.51,2026-01-01
M-00123,SS-S-012,SOUTH,94.11,2026-01-07
M-00664,SS-W-027,WEST,84.25,2026-01-29
M-00008,SS-E-001,EAST,452.42,2026-01-12
M-01965,SS-E-029,EAST,18.8,2026-01-10
M-01720,SS-N-016,NORTH,87.01,2026-01-04
M-00047,SS-E-017,EAST,393.98,2026-01-25
M-01341,SS-N-022,NORTH,19.1,2026-01-25
M-00327,SS-S-002,SOUTH,22.85,2026-01-10
M-00463,SS-N-010,NORTH,10.96,2026-01-14
M-00457,SS-W-015,WEST,22.17,2026-01-02
M-00198,SS-S-006,SOUTH,445.76,2026-01-21
M-01755,SS-N-021,NORTH,22.31,2026-01-01
M-00052,SS-E-008,EAST,22.33,2026-01-02
M-00198,SS-S-006,SOUTH,441.47,2026-01-20
M-01175,SS-N-011,NORTH,22.4,2026-01-26
M-01392,SS-W-016,WEST,22.42,2026-01-07
M-00492,SS-E-012,EAST,84.51,2026-01-03
M-01986,SS-E-004,EAST,88.44,2026-01-28
M-00984,SS-E-010,EAST,13.31,2026-01-14
M-00047,SS-E-017,EAST,411.96,2026-01-18
M-00111,SS-E-009,EAST,14.03,2026-01-01
M-00047,SS-E-017,EAST,458.61,2026-01-27
M-00052,SS-E-008,EAST,14.47,2026-01-17
M-01126,SS-S-015,SOUTH,11.12,2026-01-23
M-01324,SS-S-002,SOUTH,17.92,2026-01-30
M-00445,SS-N-022,NORTH,94.78,2026-01-18
M-00440,SS-E-019,EAST,20.19,2026-01-29
M-00434,SS-E-018,EAST,314.4,2026-01-02
M-00977,SS-N-004,NORTH,18.61,2026-01-03
M-01167,SS-E-006,EAST,21.97,2026-01-14
M-00629,SS-N-017,NORTH,487.77,2026-01-30
M-01160,SS-W-030,WEST,26.49,2026-01-02
M-00187,SS-N-025,NORTH,332.36,2026-01-08
M-00055,SS-S-016,SOUTH,20.67,2026-01-14
M-00055,SS-S-016,SOUTH,20.53,2026-01-11
M-01354,SS-W-003,WEST,21.03,2026-01-17
M-00036,SS-W-002,WEST,13.68,2026-01-11
M-00111,SS-E-009,EAST,16.23,2026-01-09
M-00187,SS-N-025,NORTH,426.86,2026-01-24
M-00052,SS-E-008,EAST,18.81,2026-01-08
M-01563,SS-N-030,NORTH,15.57,2026-01-20
M-01350,SS-W-023,WEST,12.48,2026-01-07
M-01649,SS-N-022,NORTH,96.15,2026-01-27
M-01398,SS-E-002,EAST,13.95,2026-01-13
M-00817,SS-W-012,WEST,18.39,2026-01-26
M-01069,SS-N-022,NORTH,520.63,2026-01-11
M-00061,SS-N-019,NORTH,20.52,2026-01-18
M-00615,SS-S-017,SOUTH,100.8,2026-01-29
M-00055,SS-S-016,SOUTH,17.35,2026-01-06
M-01882,SS-N-030,NORTH,17.24,2026-01-26
M-00030,SS-E-016,EAST,16.73,2026-01-27
M-01846,SS-N-009,NORTH,22.11,2026-01-27
M-01792,SS-W-017,WEST,76.24,2026-01-27
M-00047,SS-E-017,EAST,416.46,2026-01-29
M-00230,SS-S-019,SOUTH,84.86,2026-01-26
M-00742,SS-W-011,WEST,72.79,2026-01-11
M-00031,SS-W-021,WEST,449.75,2026-01-24
M-00766,SS-S-002,SOUTH,80.1,2026-01-29
M-00621,SS-N-023,NORTH,22.07,2026-01-02
M-00198,SS-S-006,SOUTH,410.73,2026-01-20
M-01260,SS-N-016,NORTH,19.37,2026-01-07
M-01038,SS-N-026,NORTH,53.15,2026-01-18
M-01157,SS-W-006,WEST,18.22,2026-01-18
M-00643,SS-W-018,WEST,532.25,2026-01-12
M-00111,SS-E-009,EAST,14.32,2026-01-06
M-00123,SS-S-012,SOUTH,94.44,2026-01-21
M-00198,SS-S-006,SOUTH,422.06,2026-01-24
M-00008,SS-E-001,EAST,432.21,2026-01-05
M-00434,SS-E-018,EAST,509.34,2026-01-01
M-00880,SS-S-011,SOUTH,84.35,2026-01-13
M-00255,SS-W-001,WEST,18.26,2026-01-29
M-01907,SS-E-020,EAST,83.27,2026-01-18
M-00198,SS-S-006,SOUTH,365.33,2026-01-08
M-00099,SS-N-020,NORTH,17.48,2026-01-31
M-00169,SS-W-008,WEST,16.58,2026-01-11
M-00648,SS-W-011,WEST,13.23,2026-01-07
M-00031,SS-W-021,WEST,328.96,2026-01-30
M-01665,SS-W-023,WEST,17.29,2026-01-06
M-00782,SS-N-022,NORTH,12.95,2026-01-26
M-01678,SS-S-027,SOUTH,21.62,2026-01-23
M-00158,SS-S-010,SOUTH,87.22,2026-01-23
M-00052,SS-E-008,EAST,19.51,2026-01-17
M-00929,SS-N-024,NORTH,19.62,2026-01-03
M-00031,SS-W-021,WEST,437.48,2026-01-30
M-01099,SS-W-003,WEST,15.09,2026-01-12
M-00932,SS-W-004,WEST,18.49,2026-01-10
M-00198,SS-S-006,SOUTH,504.99,2026-01-16
M-01973,SS-E-028,EAST,16.99,2026-01-08
M-00767,SS-W-003,WEST,16.13,2026-01-25
M-01799,SS-N-009,NORTH,388.8,2026-01-26
M-00155,SS-E-014,EAST,21.14,2026-01-02
M-00055,SS-S-016,SOUTH,19.48,2026-01-04
M-00778,SS-N-015,NORTH,13.06,2026-01-28
M-00348,SS-W-005,WEST,12.81,2026-01-17
M-00434,SS-E-018,EAST,432.01,2026-01-13
M-01527,SS-N-021,NORTH,514.93,2026-01-03
M-00463,SS-N-010,NORTH,19.77,2026-01-18
M-00434,SS-E-018,EAST,309.77,2026-01-20
M-00052,SS-E-008,EAST,16.74,2026-01-22
M-00993,SS-W-026,WEST,14.74,2026-01-06
M-00973,SS-N-015,NORTH,93.33,2026-01-19
M-01348,SS-S-014,SOUTH,15.92,2026-01-11
M-01089,SS-S-030,SOUTH,17.23,2026-01-04
M-01462,SS-W-013,WEST,11.38,2026-01-14
M-00524,SS-S-002,SOUTH,119.05,2026-01-27
M-00187,SS-N-025,NORTH,446.15,2026-01-22
M-01563,SS-N-030,NORTH,13.72,2026-01-14
M-01594,SS-W-020,WEST,55.89,2026-01-23
M-00578,SS-N-011,NORTH,431.91,2026-01-10
M-00099,SS-N-020,NORTH,21.7,2026-01-24
M-01725,SS-W-006,WEST,20.14,2026-01-23
M-00198,SS-S-006,SOUTH,400.34,2026-01-23
M-00123,SS-S-012,SOUTH,85.8,2026-01-20
M-00030,SS-E-016,EAST,17.61,2026-01-14
M-00198,SS-S-006,SOUTH,403.69,2026-01-13
M-00055,SS-S-016,SOUTH,20.32,2026-01-02
M-00531,SS-E-019,EAST,61.88,2026-01-12
M-00099,SS-N-020,NORTH,15.91,2026-01-09
M-01810,SS-W-029,WEST,8.59,2026-01-28
M-01889,SS-N-009,NORTH,10.3,2026-01-13
M-00731,SS-W-026,WEST,20.39,2026-01-06
M-00111,SS-E-009,EAST,14.71,2026-01-08
M-01041,SS-N-001,NORTH,20.04,2026-01-17
M-00123,SS-S-012,SOUTH,109.3,2026-01-21
M-00434,SS-E-018,EAST,398.44,2026-01-24
M-00198,SS-S-006,SOUTH,467.09,2026-01-12
M-00052,SS-E-008,EAST,15.85,2026-01-07
M-01839,SS-N-019,NORTH,9.23,2026-01-15
M-00187,SS-N-025,NORTH,445.39,2026-01-07
M-00445,SS-N-022,NORTH,88.42,2026-01-04
M-00182,SS-W-023,WEST,88.73,2026-01-27
M-00434,SS-E-018,EAST,369.43,2026-01-05
M-01356,SS-E-015,EAST,73.14,2026-01-04
M-00198,SS-S-006,SOUTH,425.94,2026-01-18
M-01331,SS-S-001,SOUTH,16.15,2026-01-13
M-00020,SS-E-027,EAST,17.02,2026-01-23
M-00030,SS-E-016,EAST,14.84,2026-01-14
M-01245,SS-N-008,NORTH,13.79,2026-01-21
M-01427,SS-S-021,SOUTH,11.26,2026-01-03
M-00421,SS-N-011,NORTH,451.06,2026-01-06
M-00055,SS-S-016,SOUTH,15.99,2026-01-10
M-02000,SS-W-027,WEST,93.83,2026-01-28
M-00248,SS-S-024,SOUTH,13.12,2026-01-30
M-01115,SS-E-023,EAST,19.84,2026-01-23
M-00052,SS-E-008,EAST,14.51,2026-01-23
M-00052,SS-E-008,EAST,17.95,2026-01-18
M-01925,SS-S-013,SOUTH,16.94,2026-01-08
M-01843,SS-N-010,NORTH,17.8,2026-01-10
M-01030,SS-N-004,NORTH,20.79,2026-01-27
M-00064,SS-S-002,SOUTH,17.59,2026-01-12
M-01172,SS-E-024,EAST,21.11,2026-01-27
M-00052,SS-E-008,EAST,17.51,2026-01-08
M-00187,SS-N-025,NORTH,428.9,2026-01-21
M-00766,SS-S-002,SOUTH,94.56,2026-01-28
M-00187,SS-N-025,NORTH,343.63,2026-01-04
M-00043,SS-N-006,NORTH,18.85,2026-01-11
M-00872,SS-W-011,WEST,10.02,2026-01-08
M-01718,SS-S-001,SOUTH,16.86,2026-01-07
M-00341,SS-N-023,NORTH,17.06,2026-01-22
M-00807,SS-W-003,WEST,289.39,2026-01-05
M-00198,SS-S-006,SOUTH,469.19,2026-01-06
M-01814,SS-S-007,SOUTH,63.96,2026-01-02
M-00434,SS-E-018,EAST,478.3,2026-01-31
M-00047,SS-E-017,EAST,412.55,2026-01-07
M-01991,SS-N-016,NORTH,60.75,2026-01-24
M-00055,SS-S-016,SOUTH,18.73,2026-01-12
M-00198,SS-S-006,SOUTH,445.85,2026-01-06
M-00047,SS-E-017,EAST,500.5,2026-01-14
M-00055,SS-S-016,SOUTH,19.7,2026-01-17
M-01347,SS-S-027,SOUTH,92.44,2026-01-10
M-01322,SS-E-004,EAST,19.4,2026-01-19
M-00187,SS-N-025,NORTH,359.46,2026-01-13
M-00030,SS-E-016,EAST,19.62,2026-01-04
M-01731,SS-N-010,NORTH,22.59,2026-01-29
M-01171,SS-S-024,SOUTH,14.33,2026-01-17
M-01331,SS-S-001,SOUTH,16.34,2026-01-08
M-01652,SS-E-029,EAST,19.6,2026-01-21
M-01637,SS-E-012,EAST,17.95,2026-01-29
M-00434,SS-E-018,EAST,496.97,2026-01-08
M-00590,SS-E-024,EAST,15.45,2026-01-27
M-00689,SS-W-022,WEST,16.09,2026-01-28
M-00111,SS-E-009,EAST,14.71,2026-01-01
M-01591,SS-E-004,EAST,17.94,2026-01-16
M-01013,SS-S-021,SOUTH,23.31,2026-01-21
M-00099,SS-N-020,NORTH,19.32,2026-01-18
M-00548,SS-N-027,NORTH,21.05,2026-01-22
M-01926,SS-N-017,NORTH,109.18,2026-01-26
M-00055,SS-S-016,SOUTH,22.81,2026-01-14
M-01621,SS-N-003,NORTH,60.11,2026-01-14
M-01142,SS-W-019,WEST,22.59,2026-01-09
M-01656,SS-W-018,WEST,17.08,2026-01-13
M-00055,SS-S-016,SOUTH,15.52,2026-01-07
M-00031,SS-W-021,WEST,493.59,2026-01-31
M-01964,SS-E-003,EAST,14.98,2026-01-11
M-00729,SS-E-021,EAST,13.97,2026-01-28
M-00198,SS-S-006,SOUTH,458.12,2026-01-06
M-01497,SS-E-005,EAST,11.53,2026-01-12
M-00030,SS-E-016,EAST,19.92,2026-01-28
M-00055,SS-S-016,SOUTH,14.91,2026-01-19
M-00754,SS-N-017,NORTH,19.17,2026-01-14
M-00434,SS-E-018,EAST,492.76,2026-01-11
M-00055,SS-S-016,SOUTH,18.44,2026-01-12
M-01291,SS-W-022,WEST,15.16,2026-01-02
M-00609,SS-S-028,SOUTH,19.3,2026-01-07
M-01955,SS-N-001,NORTH,90.25,2026-01-24
M-00047,SS-E-017,EAST,401.34,2026-01-15
M-00123,SS-S-012,SOUTH,62.41,2026-01-24
M-00856,SS-E-028,EAST,96.28,2026-01-12
M-00629,SS-N-017,NORTH,521.55,2026-01-23
M-00055,SS-S-016,SOUTH,19.17,2026-01-16
M-01398,SS-E-002,EAST,17.93,2026-01-21
M-00821,SS-S-014,SOUTH,19.85,2026-01-30
M-00055,SS-S-016,SOUTH,18.43,2026-01-15
M-00404,SS-S-027,SOUTH,105.49,2026-01-26
M-01144,SS-N-008,NORTH,20.67,2026-01-31
M-01342,SS-N-009,NORTH,86.79,2026-01-29
M-00482,SS-E-027,EAST,19.51,2026-01-14
M-01801,SS-E-007,EAST,18.34,2026-01-07
M-00496,SS-N-017,NORTH,75.59,2026-01-26
M-01384,SS-N-030,NORTH,20.81,2026-01-27
M-00047,SS-E-017,EAST,379.28,2026-01-19
M-01759,SS-E-026,EAST,20.67,2026-01-28
M-00055,SS-S-016,SOUTH,17.81,2026-01-24
M-00797,SS-W-012,WEST,17.25,2026-01-09
M-01741,SS-W-015,WEST,12.65,2026-01-12
M-00328,SS-S-019,SOUTH,15.43,2026-01-16
M-01092,SS-N-001,NORTH,9.71,2026-01-24
M-01833,SS-W-002,WEST,15.54,2026-01-15
M-00778,SS-N-015,NORTH,10.92,2026-01-25
M-01350,SS-W-023,WEST,12.12,2026-01-01
M-01345,SS-N-026,NORTH,13.37,2026-01-12
M-00574,SS-N-010,NORTH,19.21,2026-01-05
M-01838,SS-W-017,WEST,21.3,2026-01-31
M-00099,SS-N-020,NORTH,14.93,2026-01-26
M-00052,SS-E-008,EAST,22.81,2026-01-14
M-00005,SS-N-008,NORTH,16.66,2026-01-12
M-00099,SS-N-020,NORTH,16.07,2026-01-13
M-00198,SS-S-006,SOUTH,450.92,2026-01-05
M-00501,SS-N-027,NORTH,565.99,2026-01-13
M-00434,SS-E-018,EAST,508.49,2026-01-06
M-00434,SS-E-018,EAST,388.28,2026-01-02
M-01568,SS-W-027,WEST,14.27,2026-01-30
M-00052,SS-E-008,EAST,23.38,2026-01-13
M-01776,SS-E-015,EAST,21.49,2026-01-10
M-00779,SS-W-027,WEST,18.05,2026-01-02
M-00434,SS-E-018,EAST,510.22,2026-01-18
M-01602,SS-S-017,SOUTH,15.71,2026-01-01
M-00621,SS-N-023,NORTH,19.87,2026-01-17
M-00167,SS-N-008,NORTH,70.98,2026-01-01
M-00851,SS-N-028,NORTH,68.87,2026-01-11
M-00047,SS-E-017,EAST,309.17,2026-01-29
M-01276,SS-W-017,WEST,19.01,2026-01-12
M-01874,SS-N-022,NORTH,16.15,2026-01-29
M-00168,SS-S-023,SOUTH,379.17,2026-01-23
M-00141,SS-E-011,EAST,90.63,2026-01-30
M-00047,SS-E-017,EAST,358.91,2026-01-31
M-01271,SS-S-001,SOUTH,107.17,2026-01-15
M-01734,SS-W-001,WEST,17.32,2026-01-23
M-00198,SS-S-006,SOUTH,356.47,2026-01-08
M-00008,SS-E-001,EAST,371.02,2026-01-17
M-01498,SS-E-030,EAST,87.76,2026-01-19
M-01315,SS-N-014,NORTH,23.23,2026-01-01
M-00313,SS-S-005,SOUTH,19.35,2026-01-24
M-01666,SS-E-013,EAST,17.38,2026-01-28
M-00653,SS-E-004,EAST,18.26,2026-01-15
M-00146,SS-S-003,SOUTH,18.29,2026-01-27
M-01760,SS-E-013,EAST,61.63,2026-01-22
M-00627,SS-S-005,SOUTH,82.64,2026-01-04
M-01097,SS-N-029,NORTH,13.97,2026-01-23
M-00578,SS-N-011,NORTH,365.56,2026-01-27
M-00047,SS-E-017,EAST,440.12,2026-01-05
M-01526,SS-N-029,NORTH,70.06,2026-01-05
M-01411,SS-N-015,NORTH,93.43,2026-01-28
M-01805,SS-W-025,WEST,89.42,2026-01-10
M-00111,SS-E-009,EAST,21.74,2026-01-30
M-01304,SS-N-013,NORTH,381.56,2026-01-11
M-00584,SS-E-024,EAST,395.34,2026-01-28
M-00052,SS-E-008,EAST,18.28,2026-01-10
M-00179,SS-W-010,WEST,16.96,2026-01-25
M-01434,SS-W-022,WEST,17.54,2026-01-07
M-01830,SS-W-023,WEST,328.94,2026-01-30
M-01921,SS-N-027,NORTH,78.66,2026-01-18
M-01999,SS-E-011,EAST,482.29,2026-01-05
M-00426,SS-N-021,NORTH,425.51,2026-01-07
M-00123,SS-S-012,SOUTH,83.73,2026-01-26
M-00965,SS-W-015,WEST,84.01,2026-01-15
M-00141,SS-E-011,EAST,95.2,2026-01-06
M-00030,SS-E-016,EAST,20.51,2026-01-31
M-00047,SS-E-017,EAST,392.46,2026-01-25
M-01637,SS-E-012,EAST,21.34,2026-01-09
M-00031,SS-W-021,WEST,506.95,2026-01-14
M-00031,SS-W-021,WEST,374.83,2026-01-01
M-00111,SS-E-009,EAST,20.15,2026-01-10
M-00546,SS-N-021,NORTH,456.72,2026-01-29
M-00195,SS-W-020,WEST,11.73,2026-01-03
M-01544,SS-W-002,WEST,397.96,2026-01-28
M-00099,SS-N-020,NORTH,16.09,2026-01-19
M-00052,SS-E-008,EAST,16.36,2026-01-13
M-01745,SS-S-027,SOUTH,16.48,2026-01-31
M-00496,SS-N-017,NORTH,78.91,2026-01-03
M-00021,SS-E-012,EAST,16.79,2026-01-26
M-01512,SS-N-003,NORTH,19.6,2026-01-17
M-00854,SS-N-003,NORTH,64.42,2026-01-03
M-01360,SS-E-004,EAST,19.36,2026-01-20
M-01989,SS-E-030,EAST,438.5,2026-01-26
M-01198,SS-E-010,EAST,69.18,2026-01-04
M-00123,SS-S-012,SOUTH,84.13,2026-01-28
M-00287,SS-N-022,NORTH,10.27,2026-01-01
M-00850,SS-S-027,SOUTH,19.23,2026-01-05
M-00090,SS-N-003,NORTH,522.35,2026-01-30
M-00434,SS-E-018,EAST,350.24,2026-01-27
M-00099,SS-N-020,NORTH,18.63,2026-01-20
M-01739,SS-N-016,NORTH,19.01,2026-01-30
M-00191,SS-S-009,SOUTH,13.93,2026-01-30
M-01685,SS-S-010,SOUTH,10.66,2026-01-19
M-00001,SS-N-009,NORTH,19.52,2026-01-06
M-01217,SS-W-008,WEST,71.03,2026-01-04
M-01706,SS-N-029,NORTH,100.85,2026-01-24
M-00768,SS-N-003,NORTH,9.98,2026-01-27
M-00198,SS-S-006,SOUTH,384.42,2026-01-22
M-00099,SS-N-020,NORTH,15.25,2026-01-26
M-00141,SS-E-011,EAST,104.53,2026-01-19
M-00187,SS-N-025,NORTH,359.64,2026-01-07
M-00030,SS-E-016,EAST,17.25,2026-01-26
M-00575,SS-W-018,WEST,13.95,2026-01-27
M-00188,SS-W-012,WEST,21.76,2026-01-29
M-00054,SS-N-018,NORTH,9.99,2026-01-08
M-00052,SS-E-008,EAST,20.47,2026-01-04
M-00550,SS-W-001,WEST,18.36,2026-01-08
M-01405,SS-W-023,WEST,19.53,2026-01-26
M-00528,SS-W-008,WEST,14.96,2026-01-03
M-00198,SS-S-006,SOUTH,391.9,2026-01-03
M-00733,SS-W-023,WEST,71.38,2026-01-26
M-00148,SS-N-010,NORTH,77.94,2026-01-31
M-00141,SS-E-011,EAST,62.77,2026-01-30
M-00942,SS-S-014,SOUTH,15.7,2026-01-08
M-00198,SS-S-006,SOUTH,498.74,2026-01-19
M-00052,SS-E-008,EAST,16.44,2026-01-29
M-00054,SS-N-018,NORTH,14.06,2026-01-07
M-00860,SS-N-009,NORTH,107.22,2026-01-09
M-00187,SS-N-025,NORTH,391.06,2026-01-08
M-00452,SS-E-010,EAST,22.0,2026-01-06
M-01528,SS-N-019,NORTH,386.05,2026-01-15
M-01150,SS-N-008,NORTH,68.35,2026-01-12
M-01520,SS-S-011,SOUTH,72.23,2026-01-07
M-00403,SS-S-025,SOUTH,16.98,2026-01-07
M-01051,SS-N-018,NORTH,87.63,2026-01-06
M-01699,SS-N-008,NORTH,22.14,2026-01-19
M-00198,SS-S-006,SOUTH,392.87,2026-01-26
M-00363,SS-E-007,EAST,15.99,2026-01-20
M-01324,SS-S-002,SOUTH,17.22,2026-01-02
M-00187,SS-N-025,NORTH,475.08,2026-01-01
M-01972,SS-N-023,NORTH,23.61,2026-01-26
M-00047,SS-E-017,EAST,390.86,2026-01-22
M-00123,SS-S-012,SOUTH,90.08,2026-01-29
M-00701,SS-S-010,SOUTH,17.47,2026-01-06
M-00134,SS-S-022,SOUTH,18.78,2026-01-05
M-00109,SS-E-007,EAST,19.38,2026-01-07
M-00060,SS-W-008,WEST,21.68,2026-01-22
M-00736,SS-S-028,SOUTH,20.51,2026-01-03
M-00030,SS-E-016,EAST,23.21,2026-01-06
M-00111,SS-E-009,EAST,17.25,2026-01-12
M-01422,SS-S-023,SOUTH,17.1,2026-01-26
M-01078,SS-E-019,EAST,340.17,2026-01-29
M-01173,SS-N-019,NORTH,12.05,2026-01-30
M-01200,SS-W-012,WEST,16.35,2026-01-10
M-00055,SS-S-016,SOUTH,13.97,2026-01-06
M-00559,SS-W-012,WEST,17.46,2026-01-05
M-00820,SS-W-011,WEST,93.94,2026-01-07
M-01099,SS-W-003,WEST,10.13,2026-01-17
M-01484,SS-N-008,NORTH,90.63,2026-01-11
M-00169,SS-W-008,WEST,10.07,2026-01-27
M-00123,SS-S-012,SOUTH,75.39,2026-01-07
M-01342,SS-N-009,NORTH,102.69,2026-01-10
M-00927,SS-S-001,SOUTH,16.4,2026-01-22
M-00867,SS-E-024,EAST,19.96,2026-01-05
M-00111,SS-E-009,EAST,14.28,2026-01-07
M-00123,SS-S-012,SOUTH,81.27,2026-01-23
M-00111,SS-E-009,EAST,16.35,2026-01-30
M-00690,SS-S-023,SOUTH,16.23,2026-01-30
M-00821,SS-S-014,SOUTH,16.82,2026-01-08
M-00201,SS-W-027,WEST,21.5,2026-01-01
M-00008,SS-E-001,EAST,490.96,2026-01-24
M-00642,SS-W-001,WEST,92.85,2026-01-17
M-00099,SS-N-020,NORTH,14.59,2026-01-18
M-00468,SS-S-027,SOUTH,14.99,2026-01-21
M-00832,SS-N-027,NORTH,25.05,2026-01-07
M-00055,SS-S-016,SOUTH,21.62,2026-01-18
M-01782,SS-N-012,NORTH,80.7,2026-01-27
M-00052,SS-E-008,EAST,18.97,2026-01-22
M-01350,SS-W-023,WEST,10.62,2026-01-01
M-00052,SS-E-008,EAST,16.02,2026-01-20
M-00434,SS-E-018,EAST,424.19,2026-01-13
M-00030,SS-E-016,EAST,17.53,2026-01-08
M-00111,SS-E-009,EAST,17.24,2026-01-02
M-01159,SS-S-001,SOUTH,68.77,2026-01-06
M-00030,SS-E-016,EAST,18.67,2026-01-09
M-00047,SS-E-017,EAST,440.47,2026-01-03
M-00123,SS-S-012,SOUTH,88.38,2026-01-02
M-00790,SS-S-024,SOUTH,393.42,2026-01-18
M-00187,SS-N-025,NORTH,418.51,2026-01-02
M-00123,SS-S-012,SOUTH,66.71,2026-01-07
M-00008,SS-E-001,EAST,404.18,2026-01-19
M-00123,SS-S-012,SOUTH,91.19,2026-01-26
M-00198,SS-S-006,SOUTH,448.8,2026-01-19
M-00198,SS-S-006,SOUTH,433.79,2026-01-25
M-00721,SS-N-003,NORTH,9.8,2026-01-30
M-00031,SS-W-021,WEST,443.18,2026-01-25
M-00430,SS-N-011,NORTH,19.38,2026-01-02
M-00498,SS-N-026,NORTH,22.06,2026-01-06
M-01008,SS-W-023,WEST,15.99,2026-01-05
M-00565,SS-E-012,EAST,64.36,2026-01-16
M-00111,SS-E-009,EAST,22.13,2026-01-30
M-00690,SS-S-023,SOUTH,22.04,2026-01-28
M-00722,SS-S-024,SOUTH,22.71,2026-01-25
M-00052,SS-E-008,EAST,20.03,2026-01-16
M-00052,SS-E-008,EAST,22.08,2026-01-22
M-00031,SS-W-021,WEST,383.68,2026-01-27
M-01345,SS-N-026,NORTH,21.49,2026-01-22
M-01531,SS-W-005,WEST,89.13,2026-01-24
M-00909,SS-N-015,NORTH,11.86,2026-01-12
M-00052,SS-E-008,EAST,21.58,2026-01-18
M-00030,SS-E-016,EAST,19.19,2026-01-12
M-00169,SS-W-008,WEST,19.15,2026-01-27
M-00745,SS-S-004,SOUTH,15.36,2026-01-22
M-01167,SS-E-006,EAST,20.83,2026-01-19
M-01039,SS-S-004,SOUTH,20.81,2026-01-19
M-00111,SS-E-009,EAST,19.59,2026-01-07
M-01511,SS-S-008,SOUTH,89.01,2026-01-05
M-00820,SS-W-011,WEST,67.11,2026-01-10
M-00885,SS-W-003,WEST,18.28,2026-01-30
M-00187,SS-N-025,NORTH,431.73,2026-01-16
M-00047,SS-E-017,EAST,458.02,2026-01-11
M-01197,SS-S-014,SOUTH,13.56,2026-01-23
M-00008,SS-E-001,EAST,430.84,2026-01-21
M-00328,SS-S-019,SOUTH,19.96,2026-01-20
M-00055,SS-S-016,SOUTH,18.86,2026-01-08
M-00367,SS-N-024,NORTH,77.29,2026-01-20
M-00123,SS-S-012,SOUTH,96.97,2026-01-08
M-00030,SS-E-016,EAST,15.36,2026-01-29
M-01692,SS-W-003,WEST,404.04,2026-01-07
M-01109,SS-W-014,WEST,18.61,2026-01-13
M-01892,SS-W-022,WEST,15.54,2026-01-19
M-00008,SS-E-001,EAST,449.22,2026-01-12
M-00493,SS-N-015,NORTH,16.46,2026-01-06
M-00322,SS-S-008,SOUTH,13.75,2026-01-11
M-00165,SS-W-005,WEST,18.79,2026-01-14
M-01021,SS-N-003,NORTH,15.66,2026-01-02
M-00052,SS-E-008,EAST,13.04,2026-01-17
M-01894,SS-S-010,SOUTH,20.13,2026-01-05
M-00378,SS-N-004,NORTH,23.82,2026-01-09
M-01635,SS-N-026,NORTH,14.72,2026-01-01
M-00341,SS-N-023,NORTH,16.81,2026-01-13
M-01635,SS-N-026,NORTH,15.91,2026-01-23
M-01821,SS-S-001,SOUTH,478.41,2026-01-06
M-01773,SS-N-015,NORTH,20.04,2026-01-01
M-00061,SS-N-019,NORTH,19.3,2026-01-05
M-01201,SS-N-010,NORTH,17.48,2026-01-21
M-01080,SS-N-026,NORTH,21.63,2026-01-18
M-00099,SS-N-020,NORTH,15.6,2026-01-30
M-00771,SS-W-029,WEST,18.96,2026-01-20
M-00180,SS-S-011,SOUTH,12.93,2026-01-01
M-00047,SS-E-017,EAST,344.49,2026-01-16
M-00333,SS-N-009,NORTH,17.67,2026-01-19
M-01633,SS-W-028,WEST,373.96,2026-01-11
M-00052,SS-E-008,EAST,13.85,2026-01-04
M-01178,SS-N-011,NORTH,21.1,2026-01-13
M-01101,SS-W-019,WEST,18.82,2026-01-02
M-01952,SS-W-001,WEST,13.84,2026-01-03
M-00052,SS-E-008,EAST,18.95,2026-01-26
M-00123,SS-S-012,SOUTH,92.73,2026-01-11
M-00052,SS-E-008,EAST,24.48,2026-01-09
M-01498,SS-E-030,EAST,84.88,2026-01-30
M-00128,SS-S-011,SOUTH,82.49,2026-01-15
M-01791,SS-N-027,NORTH,87.81,2026-01-31
M-00055,SS-S-016,SOUTH,17.31,2026-01-27
M-01745,SS-S-027,SOUTH,19.53,2026-01-11
